Customer_ID,Surname,CreditScore,Geography,Gender,Age,Tenure,EstimatedSalary
15614168,Alexander,792,Germany,Female,50,4,"€ 16,528.40"
15679818,Yuan,636,Germany,Male,67,7,"€ 66,753.10"
15609928,Johnston,850,Germany,Male,43,5,"€ 19,244.58"
15731246,Hobler,628,Spain,Male,40,10,"€ 103,832.58"
15685243,Jamieson,736,French,Female,63,10,€ 502.70
15638730,Macleod,711,France,Female,21,0,"€ 1,408.68"
15697034,Norris,583,Spain,Female,22,2,"€ 5,985.36"
15699225,Pirozzi,757,French,Male,46,0,"€ 37,460.05"
15677387,Folliero,749,Germany,Female,33,10,"€ 30,396.43"
15759184,Russell,705,France,Male,34,7,"€ 2,498.67"
15595991,Hsiung,585,French,Male,54,8,"€ 55,346.14"
15681332,Tate,437,France,Female,43,6,"€ 148,330.97"
15756299,Davis,741,FRA,Female,64,2,"€ 59,237.72"
15750547,Bair,738,French,Male,26,9,"€ 48,644.94"
15566380,Drury,586,Spain,Female,33,10,"€ 140,759.03"
15675963,Padovano,627,France,Female,57,9,"€ 107,712.42"
15674671,Conway,551,Spain,Male,76,2,"€ 181,718.73"
15621466,Waters,606,Germany,Male,38,3,"€ 37,054.65"
15607176,Kang,674,French,Male,22,3,"€ 173,940.59"
15570299,Martin,584,Germany,Female,31,6,"€ 99,298.80"
15613197,Ugochukwutubelum,590,France,Male,40,8,"€ 62,933.03"
15798885,Burns,585,France,Male,56,4,"€ 55,287.84"
15714883,Genovese,508,French,Female,25,2,"€ 48,197.06"
15604497,Beale,458,Germany,Male,44,7,"€ 178,642.73"
15773949,Cherkasova,692,French,Female,36,3,"€ 8,282.22"
15774164,Coles,502,Germany,Male,33,5,"€ 33,300.56"
15774127,Potter,518,France,Male,46,3,"€ 76,515.79"
15619016,McMinn,660,Germany,Male,46,5,"€ 33,680.56"
15795759,Bergamaschi,698,Germany,Female,52,1,"€ 168,886.39"
15798844,Chijindum,678,France,Male,54,7,"€ 191,746.23"
15717962,Ch'iu,773,Spain,Male,63,9,"€ 93,091.02"
15691504,Yusupova,619,Germany,Female,52,8,"€ 23,904.52"
15693893,Davis,684,Germany,Male,59,9,"€ 15,807.07"
15672499,Iadanza,635,FRA,Male,34,3,"€ 83,773.02"
15750410,Jordan,680,French,Female,25,4,"€ 90,162.35"
15568904,Kruglova,608,Germany,Male,34,3,"€ 36,639.25"
15649033,Echezonachukwu,603,Germany,Female,55,7,"€ 139,469.11"
15780989,Hajek,579,Spain,Male,43,2,"€ 198,402.37"
15771059,Welch,756,Germany,Female,34,2,"€ 194,584.48"
15687852,Vinogradoff,611,French,Male,30,2,"€ 159,629.64"
15695280,Hung,532,Germany,Male,24,8,"€ 34,231.48"
15592751,Okwudiliolisa,684,Germany,Female,63,3,"€ 69,643.31"
15598338,Mays,647,Germany,Female,33,3,"€ 90,270.16"
15735784,Gardner,583,FRA,Male,38,8,"€ 47,848.56"
15629128,Mamelu,774,Germany,Male,42,2,"€ 162,865.52"
15642870,Ross,677,France,Male,58,9,"€ 168,650.40"
15637977,Barese,542,Germany,Male,25,8,"€ 54,372.37"
15600792,Swayne,613,Spain,Male,29,0,"€ 133,897.32"
15576131,Phillips,666,FRA,Male,40,5,"€ 147,878.05"
15686588,Manfrin,777,France,Female,28,2,"€ 118,313.38"
15761018,Tan,581,Germany,Male,50,2,"€ 181,224.24"
15616029,Adams,705,French,Male,32,7,"€ 7,921.57"
15761149,Teng,673,French,Female,44,8,"€ 5,708.19"
15802758,Chinwendu,594,Germany,Female,23,4,"€ 56,756.52"
15647838,Davison,648,Germany,Female,51,2,"€ 4,121.04"
15735968,Hsing,605,France,Male,41,10,"€ 97,213.09"
15581286,Castro,734,French,Female,40,9,"€ 12,799.23"
15625445,Parkin,572,FRA,Female,36,8,"€ 50,400.32"
15600173,Manna,595,French,Female,33,9,"€ 41,447.86"
15635143,Fennescey,749,French,Male,42,2,"€ 185,543.35"
15664849,Colon,573,Spain,Male,46,3,"€ 189,988.65"
15762455,Yeh,624,Spain,Male,33,6,"€ 170,819.01"
15797165,Bergamaschi,703,French,Male,56,9,"€ 85,547.33"
15788189,Matveyeva,665,French,Female,41,8,"€ 137,037.97"
15780492,Ignatyeva,648,FRA,Male,42,4,"€ 19,283.14"
15678497,Lederer,850,Spain,Male,48,2,"€ 169,425.30"
15588560,Nwabugwu,569,Germany,Female,32,8,"€ 132,038.65"
15606003,Abramowitz,566,French,Female,21,3,"€ 3,626.47"
15611756,Chapman,537,Germany,Female,47,4,"€ 50,881.51"
15789563,Fiorentino,706,Germany,Female,46,7,"€ 149,170.25"
15702416,Cecil,734,France,Male,43,7,"€ 182,505.68"
15766288,Ikechukwu,586,Germany,Female,36,5,"€ 194,072.56"
15667633,Allen,612,France,Female,38,1,"€ 9,209.21"
15622774,Kao,648,FRA,Male,34,0,"€ 167,931.81"
15755416,Hart,557,French,Female,27,3,"€ 123,096.56"
15769915,Charlton,643,Spain,Female,20,0,"€ 3,965.69"
15643908,Turnbull,433,French,Female,49,10,"€ 87,711.61"
15627395,Manners,643,Germany,Male,41,7,"€ 49,667.28"
15679663,Chiazagomekpere,488,French,Female,36,0,"€ 136,675.22"
15651581,Lavrentyev,758,Germany,Male,68,6,"€ 35,865.44"
15596379,Wallace,743,Germany,Male,39,3,"€ 26,136.13"
15746674,Miller,730,France,Female,47,7,"€ 33,373.26"
15801256,Bazhenov,746,Spain,Male,49,7,"€ 10,096.25"
15663808,Ifesinachi,666,Germany,Female,59,8,"€ 188,782.30"
15598521,Ma,580,Germany,Female,33,7,"€ 79,775.19"
15621457,Chu,850,French,Male,27,6,"€ 152,740.16"
15764726,Kerr,563,FRA,Male,22,3,"€ 5,791.85"
15646374,Wynne,766,Germany,Female,28,3,"€ 13,182.43"
15716501,Moon,659,France,Male,32,9,"€ 187,551.24"
15589948,Disher,607,Spain,Male,28,1,"€ 110,560.14"
15811343,Cattaneo,644,Germany,Male,35,5,"€ 63,795.62"
15659677,Beluchi,746,French,Male,47,8,"€ 62,086.62"
15594436,Mazzi,588,Spain,Male,33,2,"€ 12,483.56"
15748995,Ifeajuna,691,Spain,Male,30,9,"€ 10,963.04"
15677062,Howe,666,French,Female,38,6,"€ 8,247.00"
15697201,Yocum,640,Spain,Female,46,3,"€ 156,260.08"
15666453,Moore,611,Germany,Female,29,4,"€ 26,927.69"
15693771,Y?an,651,Spain,Female,45,8,"€ 84,782.42"
15569867,Chinweuba,529,FRA,Female,29,8,"€ 19,842.11"
15711602,Lowrie,676,French,Female,36,3,"€ 95,393.43"
15717736,Shen,639,Germany,Female,46,10,"€ 133,995.59"
15750441,Lavarack,782,France,Male,36,5,"€ 108,003.38"
15732791,Davide,641,Germany,Male,32,5,"€ 99,154.86"
15775104,Gomes,697,French,Female,38,1,"€ 49,503.50"
15757607,Matveyeva,623,France,Male,45,0,"€ 196,533.72"
15793070,Fiorentino,494,Spain,Female,41,2,"€ 188,426.13"
15760456,Eberechukwu,731,France,Female,38,10,"€ 171,340.68"
15665385,Gibney,657,FRA,Male,44,6,"€ 79,071.89"
15612418,Virgo,744,France,Female,38,9,"€ 20,940.76"
15727138,Kulikova,774,Spain,Male,46,9,"€ 34,774.26"
15732061,Liu,850,Germany,Female,45,1,"€ 6,865.41"
15776051,Kao,551,France,Female,45,6,"€ 51,143.43"
15616530,Foran,638,France,Male,36,6,"€ 47,031.40"
15632344,Jones,792,FRA,Female,42,0,"€ 47,160.01"
15744979,Fowler,666,FRA,Female,36,8,"€ 158,666.99"
15745433,Conti,716,Germany,Female,30,2,"€ 65,464.66"
15683657,Stephenson,594,FRA,Female,31,0,"€ 78,255.86"
15718572,Willis,600,Germany,Male,57,9,"€ 103,548.25"
15665783,Ts'ui,565,FRA,Male,49,7,"€ 89,609.26"
15652782,Chibuzo,678,Germany,Male,48,2,"€ 193,476.04"
15707025,Fang,648,Spain,Female,31,5,"€ 5,199.02"
15647807,Wyckoff,642,French,Male,40,8,"€ 52,827.51"
15718281,Muir,706,Germany,Male,67,1,"€ 86,507.88"
15660571,Halpern,668,Spain,Male,43,10,"€ 100,423.88"
15727857,Flynn,635,Spain,Male,41,1,"€ 175,611.50"
15639252,Shao,603,Spain,Male,30,6,"€ 19,282.85"
15628144,Soares,635,FRA,Female,72,4,"€ 27,448.33"
15683560,Gallo,642,FRA,Female,40,7,"€ 183,963.34"
15653275,Lei,785,Spain,Female,54,1,"€ 45,113.92"
15622182,Daniels,628,Germany,Female,28,3,"€ 110,776.01"
15613962,Kenechi,499,FRA,Female,38,9,"€ 183,042.20"
15618437,Singleton,567,Spain,Male,34,10,"€ 161,571.79"
15783338,Williams,449,Spain,Male,32,0,"€ 166,692.03"
15764491,Greece,701,Spain,Male,35,10,"€ 71,173.64"
15712960,Olisanugo,613,Spain,Male,37,3,"€ 5,353.12"
15688157,Padovano,683,Germany,Female,39,2,"€ 86,019.48"
15579287,Rossi,581,France,Male,35,4,"€ 86,383.82"
15570931,Grant,620,FRA,Male,61,5,"€ 31,641.52"
15615177,Ebelegbulam,561,Spain,Male,28,6,"€ 70,548.96"
15809906,Mitchell,558,Germany,Male,26,1,"€ 24,411.02"
15652169,Buckley,642,France,Male,35,2,"€ 122,254.86"
15649450,Repina,805,Germany,Male,24,6,"€ 186,035.72"
15777179,Ellis,687,French,Male,35,9,"€ 73,133.82"
15803538,Douglas,695,Spain,Male,56,1,"€ 187,734.49"
15610936,Becher,562,FRA,Male,33,6,"€ 111,590.35"
15590094,Nwachukwu,613,Germany,Male,38,9,"€ 15,859.95"
15572706,Smith,589,French,Male,37,5,"€ 61,324.87"
15634564,Aksyonov,593,Spain,Male,31,8,"€ 176,868.89"
15684296,Artyomova,714,French,Male,34,5,"€ 98,896.06"
15702293,Medvedeva,588,Spain,Female,35,7,"€ 108,739.15"
15642099,Tsui,679,Spain,Male,39,6,"€ 12,266.06"
15773273,Runyon,730,Spain,Male,38,5,"€ 163,317.50"
15613337,Gallo,833,French,Male,47,2,"€ 182,247.77"
15800482,Bradshaw,586,Spain,Female,33,7,"€ 168,261.40"
15732644,Evans,567,Spain,Female,54,5,"€ 158,590.66"
15713426,Hancock,637,Germany,Male,30,1,"€ 102,566.46"
15640789,Butler,711,French,Male,38,4,"€ 141,827.83"
15598892,Bradshaw,828,France,Male,30,4,"€ 161,671.15"
15606436,Bergamaschi,500,Spain,Male,38,7,"€ 192,013.23"
15751227,Ebelegbulam,807,French,Male,47,1,"€ 127,875.10"
15812365,Greco,850,French,Male,40,8,"€ 60,811.56"
15616088,Lucas,782,France,Female,70,7,"€ 131,177.22"
15803886,Barber,629,Spain,Male,31,6,"€ 130,862.11"
15587311,Dobbs,582,Spain,Male,33,6,"€ 72,970.93"
15617401,Thomson,468,FRA,Male,22,2,"€ 28,123.99"
15775886,Su,670,French,Male,36,3,"€ 140,754.19"
15807305,Watkins,805,France,Male,39,2,"€ 166,650.32"
15761717,Ch'ien,720,France,Male,26,10,"€ 45,507.24"
15628008,Monds,781,Spain,Female,29,6,"€ 112,202.64"
15583755,McClemans,592,Germany,Male,33,2,"€ 37,140.20"
15661409,Shen,542,FRA,Female,42,1,"€ 178,256.58"
15774250,Gallo,532,FRA,Male,42,1,"€ 100,982.93"
15681476,Foveaux,520,French,Female,39,1,"€ 109,626.13"
15654870,Longo,759,FRA,Female,45,8,"€ 99,251.24"
15790448,Calabresi,473,French,Female,35,6,"€ 143,345.69"
15785326,Randall,639,Spain,Female,35,5,"€ 59,653.03"
15592854,Garcia,705,FRA,Male,25,3,"€ 196,864.61"
15617486,Sullivan,530,French,Male,52,1,"€ 109,960.40"
15806796,Higgins,516,Germany,Female,33,10,"€ 127,256.70"
15644699,Crawford,850,French,Female,40,0,"€ 1,099.95"
15622305,Martin,746,Germany,Female,33,2,"€ 146,192.40"
15608209,Currey,622,Germany,Male,33,3,"€ 48,553.77"
15626898,Teng,743,France,Male,30,7,"€ 144,407.10"
15644297,Austin,732,Germany,Male,38,5,"€ 195,760.53"
15731569,Hudson,850,FRA,Male,81,5,"€ 44,827.47"
15582149,Ts'ui,850,Germany,Female,34,3,"€ 88,743.99"
15802483,Hancock,686,French,Male,34,6,"€ 88,837.11"
15686999,Nicholas,556,French,Female,40,8,"€ 62,112.70"
15772479,Napolitano,673,French,Male,37,4,"€ 163,563.07"
15778884,Jamieson,809,France,Female,38,2,"€ 174,800.31"
15623630,Foster,634,Germany,Female,56,3,"€ 42,429.88"
15774316,Moretti,630,France,Male,37,6,"€ 82,647.65"
15695097,Chiedozie,564,Germany,Female,30,0,"€ 134,175.15"
15645404,Okwukwe,625,French,Female,51,4,"€ 92,243.94"
15750574,Lumholtz,677,Spain,Female,34,4,"€ 6,175.53"
15636812,Rose,583,FRA,Male,40,9,"€ 29,213.63"
15712068,Wan,592,Spain,Male,45,8,"€ 67,214.02"
15652030,De Bernales,637,Germany,Male,49,2,"€ 169,037.84"
15577398,Ch'eng,850,France,Male,30,6,"€ 188,809.23"
15756848,Edmondson,633,Spain,Male,42,10,"€ 79,408.17"
15806929,Ch'ien,751,Germany,Male,36,5,"€ 89,222.66"
15656005,Millar,592,Germany,Male,31,7,"€ 86,079.67"
15722632,Dickson,716,Germany,Male,50,2,"€ 12,944.17"
15794356,Toscani,641,Germany,Male,42,3,"€ 166,516.84"
15659656,Pan,849,FRA,Male,35,4,"€ 126,419.80"
15588341,Chigozie,647,Spain,Male,47,10,"€ 89,103.05"
15709142,Sagese,608,Germany,Female,30,2,"€ 132,973.17"
15627042,Reilly,555,FRA,Female,26,7,"€ 93,122.41"
15627517,Taylor,497,Spain,Male,27,7,"€ 167,522.19"
15803032,Yen,599,Germany,Male,38,9,"€ 157,239.60"
15665129,Kapustin,545,Germany,Male,33,1,"€ 107,429.71"
15628272,Singh,774,French,Female,36,9,"€ 75,304.09"
15678206,Yeh,464,France,Male,46,6,"€ 182,944.47"
15678427,Genovese,696,Germany,Female,27,2,"€ 5,983.70"
15678067,Boyle,667,Spain,Male,45,3,"€ 163,655.01"
15793331,Blair,812,France,Male,32,5,"€ 89,385.92"
15699532,Okagbue,516,French,Male,51,8,"€ 168,773.54"
15605827,Khan,645,FRA,Male,39,8,"€ 96,864.36"
15643635,Robertson,664,Spain,Male,32,5,"€ 134,455.84"
15787710,Tikhonov,427,Spain,Female,39,9,"€ 28,368.37"
15614137,MacDonald,685,French,Female,40,7,"€ 103,898.59"
15754494,Ah Mouy,585,France,Female,33,4,"€ 63,239.65"
15713440,Barese,519,Germany,Female,21,1,"€ 170,138.68"
15803479,Winter-Irving,708,France,Female,67,1,"€ 3,837.08"
15709639,Wilson,717,FRA,Female,22,5,"€ 92,977.75"
15601719,Fiorentino,465,Germany,Male,24,6,"€ 191,368.37"
15772482,Iloerika,829,Germany,Male,28,3,"€ 104,889.20"
15591489,Davison,826,FRA,Male,26,5,"€ 60,285.30"
15629002,Hamilton,747,Germany,Male,36,8,"€ 180,693.61"
15798053,Nnachetam,707,Spain,Male,32,9,"€ 126,475.79"
15753895,Blue,590,Spain,Male,37,1,"€ 133,535.99"
15595426,Madukwe,603,Spain,Male,57,6,"€ 87,412.24"
15645815,Mills,615,FRA,Male,45,5,"€ 164,886.64"
15632848,Ferrari,634,France,Female,36,1,"€ 116,238.39"
15703068,Nixon,716,Germany,Male,41,8,"€ 138,051.19"
15791513,Manfrin,647,FRA,Male,41,4,"€ 101,617.64"
15587210,McCartney,591,Germany,Female,44,10,"€ 1,985.41"
15793803,Robinson,574,French,Male,34,1,"€ 165,626.60"
15787756,Nkemdirim,467,Germany,Male,51,10,"€ 177,784.68"
15723437,Sal,701,FRA,Female,35,2,"€ 65,765.22"
15702715,Kao,747,France,Female,34,10,"€ 50,759.80"
15809872,Ikechukwu,650,FRA,Male,32,2,"€ 163,216.48"
15644295,Hargreaves,731,Spain,Female,39,2,"€ 74,850.93"
15778694,Sievier,638,Germany,Female,26,1,"€ 23,491.09"
15759555,Murphy,569,Spain,Male,41,2,"€ 134,272.57"
15631406,Munro,459,Germany,Male,50,5,"€ 155,721.15"
15616676,Donnelly,632,Germany,Male,23,3,"€ 147,230.77"
15771154,North,683,France,Female,73,8,"€ 133,210.44"
15669491,Cruz,850,French,Female,46,2,"€ 18,986.12"
15697691,Sinclair,512,France,Female,41,6,"€ 100,507.81"
15665180,Vasiliev,616,FRA,Female,31,3,"€ 59,346.40"
15752588,Vasilyeva,664,France,Male,36,1,"€ 95,372.64"
15743051,Hamilton,694,French,Male,30,10,"€ 31,805.49"
15571873,Sung,655,France,Male,24,9,"€ 51,959.82"
15679743,Genovesi,607,French,Female,33,8,"€ 130,824.57"
15769412,Atkinson,684,Spain,Male,39,4,"€ 157,694.76"
15775124,Watterston,763,Spain,Male,37,8,€ 933.38
15732113,Butters,671,Spain,Male,50,8,"€ 2,560.11"
15578141,Chien,592,Spain,Male,38,3,"€ 12,905.89"
15595874,Gorbunova,666,Spain,Female,36,6,"€ 176,692.87"
15755642,Bulgakov,667,FRA,Male,34,5,"€ 102,908.63"
15576526,Steele,850,Spain,Male,36,6,"€ 41,291.05"
15792489,Polyakova,622,Spain,Male,42,9,"€ 119,127.06"
15733705,Bull,577,FRA,Female,30,8,"€ 126,434.61"
15807221,Weaver,555,Spain,Male,21,1,"€ 103,901.35"
15573045,Earl,547,France,Male,62,10,"€ 85,153.00"
15756824,Giordano,613,Germany,Female,50,5,"€ 12,493.61"
15773520,Begg,672,French,Female,43,4,"€ 167,336.78"
15627439,Pickering,624,Spain,Female,36,10,"€ 186,180.42"
15701439,Fanucci,698,Spain,Female,50,1,"€ 88,566.90"
15785352,Chang,606,FRA,Male,37,6,"€ 172,526.90"
15616525,Sopuluchi,720,Spain,Male,31,4,"€ 137,985.69"
15717489,Martin,835,France,Male,23,9,"€ 19,793.73"
15795737,McNaughtan,771,Spain,Female,47,3,"€ 107,874.39"
15693877,Stewart,811,FRA,Female,47,3,"€ 171,995.34"
15576111,Reagan,734,Germany,Male,33,5,"€ 61,829.89"
15595713,Heller,548,Spain,Male,33,6,"€ 31,728.35"
15808868,Nwokeocha,652,FRA,Female,31,3,"€ 155,221.05"
15708193,Liu,707,France,Male,33,2,"€ 130,866.95"
15697801,Sokolova,605,Germany,Female,56,1,"€ 62,199.78"
15770121,Bancroft,623,France,Female,34,9,"€ 24,255.21"
15800524,Nnanna,686,Germany,Male,29,3,"€ 64,679.07"
15686236,Trevisani,525,Germany,Female,47,1,"€ 88,120.78"
15659807,Nwachinemelu,657,Spain,Male,41,8,"€ 66,463.62"
15736078,Ting,730,Germany,Female,33,7,"€ 15,142.10"
15620836,Lo Duca,816,Germany,Female,34,2,"€ 102,908.91"
15698184,Marshall,484,FRA,Female,50,2,"€ 48,170.57"
15717643,Band,728,France,Female,34,6,"€ 11,597.69"
15776596,Ferri,730,Spain,Female,39,6,"€ 172,450.04"
15814757,Carter,477,Spain,Male,31,9,"€ 184,061.17"
15812607,Wilson,663,Germany,Female,46,6,"€ 21,038.58"
15663888,Connor,549,Germany,Male,34,6,"€ 109,538.35"
15748882,Reid,714,Spain,Male,29,9,"€ 129,192.55"
15690829,Sandefur,430,Germany,Male,49,3,"€ 146,516.86"
15695819,Bidwill,504,Germany,Male,43,5,"€ 181,430.91"
15696834,Cone,530,French,Female,29,5,"€ 121,451.21"
15797710,Saunders,619,Germany,Male,29,4,"€ 131,712.51"
15700654,Liardet,617,Germany,Male,44,9,"€ 53,294.17"
15583764,Wilkes,791,Germany,Male,31,1,"€ 96,546.55"
15688849,Martin,609,France,Male,48,1,"€ 184,524.65"
15661473,Boni,780,Germany,Male,51,4,"€ 195,259.31"
15601030,Patel,777,Germany,Female,34,5,"€ 172,618.52"
15789557,Howell-Price,817,Germany,Female,27,7,"€ 59,259.44"
15745250,Simpson,850,FRA,Male,58,8,"€ 25,899.21"
15590349,Rowland,732,French,Female,36,9,"€ 3,749.00"
15741693,Barnard,693,France,Male,40,4,"€ 101,918.96"
15618446,Nnonso,576,FRA,Female,50,8,"€ 57,802.62"
15766552,Rossi,643,France,Male,37,6,"€ 142,454.77"
15668775,Pendred,757,French,Male,47,3,"€ 143,829.54"
15757895,Martin,569,Germany,Male,30,6,"€ 44,114.88"
15774551,K?,772,Spain,Male,36,3,"€ 186,948.35"
15684011,Miller,576,Germany,Male,29,7,"€ 173,629.78"
15736146,Afamefula,608,Germany,Male,28,4,"€ 49,133.45"
15656286,Sims,794,FRA,Male,33,0,"€ 178,122.71"
15774847,Knight,593,French,Male,50,6,"€ 20,893.61"
15619340,Obijiaku,597,Spain,Male,38,1,"€ 41,303.29"
15815656,Hopkins,541,Germany,Female,39,9,"€ 199,808.10"
15623357,Onio,692,Germany,Male,24,2,"€ 180,490.53"
15601324,Black,697,France,Female,48,1,"€ 87,400.53"
15715510,Eluemuno,768,FRA,Male,29,2,"€ 73,686.75"
15663770,Doyle,802,France,Male,38,1,"€ 172,497.73"
15779267,Onyemere,584,French,Male,47,5,"€ 89,286.29"
15597957,Rahman,614,Spain,Male,66,2,"€ 180,082.70"
15584620,Su,850,Germany,Female,36,6,"€ 22,102.25"
15750772,Walker,671,French,Female,38,6,"€ 76,068.95"
15706557,Ferguson,626,France,Female,52,0,"€ 32,159.46"
15594391,Samaniego,770,French,Female,68,2,"€ 159,557.28"
15661656,Onwumelu,633,French,Male,38,2,"€ 107,673.35"
15631217,Young,663,French,Male,40,6,"€ 33,607.72"
15588955,Mazzi,581,Germany,Female,43,5,"€ 141,035.65"
15758252,Toscano,561,Germany,Female,45,2,"€ 115,719.08"
15740223,Walton,479,Germany,Male,51,1,"€ 86,128.21"
15805413,Chiang,769,France,Female,31,6,"€ 147,668.64"
15635116,Burgos,659,Spain,Male,60,2,"€ 177,480.45"
15764892,Spinelli,590,Spain,Female,51,10,"€ 190,937.09"
15795936,Lung,560,France,Male,50,3,"€ 84,531.79"
15655232,Noble,437,Germany,Male,35,6,"€ 161,133.40"
15640133,Pai,661,FRA,Female,34,0,"€ 185,555.63"
15751524,Chigozie,677,Germany,Female,36,10,"€ 33,075.24"
15670552,Peavy,560,French,Female,31,3,"€ 39,806.75"
15623966,Yermakov,578,France,Female,35,2,"€ 26,389.92"
15752193,Burton,421,Spain,Male,34,6,"€ 12,162.76"
15607269,Costa,492,Germany,Female,49,2,"€ 167,237.94"
15700752,Pugliesi,545,France,Female,32,6,"€ 52,067.37"
15777901,Lindell,640,Germany,Female,43,9,"€ 184,006.36"
15639117,Sorenson,624,Spain,Female,34,6,€ 582.59
15720203,Arcuri,577,Spain,Male,28,7,"€ 143,274.41"
15586236,Banks,704,French,Male,31,5,"€ 54,474.48"
15676645,Parry,523,France,Male,45,5,"€ 121,428.20"
15715988,Cockett,793,French,Male,35,2,"€ 79,704.12"
15603749,Galkina,564,FRA,Female,53,2,"€ 41,055.71"
15608956,Su,711,France,Male,33,1,"€ 41,590.40"
15733872,Marino,791,Germany,Female,33,10,"€ 54,019.93"
15666982,Spears,629,Germany,Female,38,9,"€ 76,053.07"
15602647,Cunningham,729,Germany,Male,39,6,"€ 184,977.20"
15623063,Taylor,651,Germany,Male,35,8,"€ 127,678.95"
15682928,Chiazagomekpere,695,Spain,Male,39,4,"€ 1,243.97"
15729246,Hardacre,847,Spain,Male,31,5,"€ 76,326.67"
15588928,Maslow,704,France,Male,47,5,"€ 145,338.61"
15803352,Scott,613,Germany,Male,33,3,"€ 57,751.21"
15607485,Wakelin,692,Spain,Female,29,4,"€ 138,880.24"
15656249,Esposito,720,French,Female,34,3,"€ 136,120.29"
15761783,Shah,577,French,Male,41,6,"€ 167,621.18"
15716605,Chukwufumnanya,710,Germany,Female,24,7,"€ 173,276.62"
15757425,Fleming,716,French,Female,38,1,"€ 99,661.46"
15603096,Lori,410,France,Male,33,6,"€ 66,333.56"
15588580,Kennedy,584,Germany,Female,36,4,"€ 70,240.79"
15770539,Walters,792,French,Male,30,1,"€ 113,553.42"
15572022,Han,605,FRA,Female,36,6,€ 690.84
15571843,Lawrence,486,Spain,Male,24,1,"€ 98,802.76"
15752502,Cooke,615,French,Male,41,4,"€ 130,661.95"
15609058,Wan,676,French,Male,23,1,"€ 116,378.82"
15775108,Lo Duca,571,FRA,Male,34,1,"€ 186,052.15"
15708904,Yermakova,850,French,Female,37,9,"€ 100,101.06"
15600086,Combs,717,FRA,Male,48,7,"€ 169,952.82"
15814675,Chien,642,Germany,Female,39,8,"€ 61,792.76"
15572777,Meng,780,Spain,Male,47,7,"€ 37,973.13"
15585106,Calabresi,492,Germany,Female,38,8,"€ 188,974.81"
15738936,Stevenson,760,Germany,Male,29,5,"€ 86,334.64"
15750970,Davidson,500,Spain,Male,40,1,"€ 152,845.99"
15725772,Ch'in,654,Spain,Female,36,2,"€ 146,652.11"
15692106,Rose,606,Spain,Female,25,3,"€ 45,482.04"
15791533,Ch'ien,367,Spain,Male,42,6,"€ 168,816.73"
15715715,Artyomova,799,Spain,Male,38,2,"€ 59,297.34"
15785576,Mayrhofer,434,Germany,Male,71,9,"€ 125,848.88"
15798834,Yefremov,719,Spain,Female,32,7,"€ 76,264.27"
15744127,Kosovich,641,FRA,Female,37,2,"€ 3,939.87"
15637427,Lu,461,Spain,Female,25,6,"€ 15,306.29"
15576990,Taplin,790,Germany,Female,25,5,"€ 58,214.79"
15615352,Ebelechukwu,588,French,Male,31,4,"€ 35,877.03"
15647333,Fleming,621,FRA,Male,27,4,"€ 21,254.06"
15572050,Yefimov,768,Germany,Male,48,3,"€ 24,533.89"
15581370,Andreyeva,681,Spain,Male,38,2,"€ 23,531.50"
15813503,Pickering,606,Spain,Male,37,8,"€ 89,099.18"
15769783,Allan,542,Spain,Male,37,8,€ 807.06
15793135,Wang,713,Germany,Female,24,7,"€ 121,592.50"
15599182,Reynolds,597,Spain,Female,33,2,"€ 4,700.66"
15689517,Hales,635,France,Male,27,3,"€ 161,909.95"
15641366,Y?an,599,Germany,Male,61,1,"€ 90,389.61"
15588859,Rowley,496,Spain,Female,44,0,"€ 2,919.21"
15732293,Chia,759,Spain,Male,31,8,"€ 99,086.74"
15568032,Moore,757,Germany,Male,31,1,"€ 163,170.32"
15623525,Copeland,564,Spain,Male,31,0,"€ 72,757.33"
15606601,Rishel,561,France,Female,22,6,"€ 73,286.80"
15800811,Wan,702,French,Male,40,3,"€ 146,056.29"
15610711,Eluemuno,678,Germany,Female,40,8,"€ 167,673.37"
15809654,Hsia,707,French,Female,46,7,"€ 146,011.55"
15576077,Kelly,610,French,Female,27,9,"€ 103,381.47"
15643378,Muir,744,France,Male,42,1,"€ 83,022.92"
15566790,McIntyre,598,France,Male,28,8,"€ 46,041.08"
15774402,Donaldson,562,Spain,Male,36,5,"€ 182,843.24"
15694641,Wright,621,Spain,Female,59,2,"€ 171,364.18"
15605916,Uvarova,659,French,Female,50,3,"€ 183,399.12"
15812356,Doherty,722,Germany,Female,40,6,"€ 152,883.95"
15644179,Allen,606,FRA,Female,39,3,"€ 50,560.45"
15771674,Ma,603,Spain,Female,39,5,"€ 54,702.66"
15623314,Tucker,506,Germany,Female,59,3,"€ 78,365.75"
15613292,Ch'eng,715,French,Male,21,8,"€ 68,666.63"
15813871,Hs?,690,France,Male,47,2,"€ 151,375.73"
15759480,H?,644,FRA,Female,40,10,"€ 19,959.67"
15587712,Chimaijem,589,FRA,Male,36,8,"€ 26,955.72"
15671165,Esomchi,592,FRA,Female,66,5,"€ 76,267.59"
15620746,Lorenzo,632,France,Male,42,4,"€ 100,998.50"
15706537,Pirogov,577,Germany,Female,59,7,"€ 191,070.01"
15589312,Larkin,588,French,Male,30,3,"€ 176,858.50"
15741180,Eddy,617,France,Male,54,6,"€ 45,325.26"
15733888,Sells,668,Spain,Female,36,3,"€ 190,958.48"
15798532,Crawford,810,France,Male,32,9,"€ 78,896.59"
